Abkhazia
404,21,LOOP (Mumbai),LOOP,Operational
404,22,Idea (Maharashtra),Idea,Operational
405,22,Reliance Telecom (Uttar Pradesh (West),Reliance Telecom,Operational
405,23,Reliance Telecom (West Bengal),Reliance Telecom,Operational
404,24,Idea (Gujarat),Idea,Operational
405,24,HFCL INFOTEL (Punjab),HFCL INFOTEL,Operational
404,25,Aircel (Bihar),Aircel,Operational
405,25,TATA Teleservices (Andhra Pradesh),TATA Teleservices,Operational
405,26,TATA Teleservices (Assam),TATA Teleservices,Operational
405,27,TATA Teleservices (Bihar),TATA Teleservices,Operational
404,27,Vodafone (Maharashtra),Vodafone,Operational
405,28,TATA Teleservices (Chennai),TATA Teleservices,Operational
404,28,Aircel (Orissa),Aircel,Operational
404,29,Aircel (Assam),Aircel,Operational
405,29,TATA Teleservices (Delhi),TATA Teleservices,Operational
405,30,TATA Teleservices (Gujarat),TATA Teleservices,Operational
404,30,Vodafone (Kolkata),Vodafone,Operational
405,31,TATA Teleservices (Haryana),TATA Teleservices,Operational
404,31,Bharti Airtel Ltd (Kolkata),Airtel,Operational
405,32,TATA Teleservices (Himachal Pradesh),TATA Teleservices,Operational
405,33,TATA Teleservices (Jammu & Kashmir),TATA Teleservices,Operational
404,33,Aircel (North East),Aircel,Operational
404,34,BSNL (Haryana),BSNL,Operational
405,34,TATA Teleservices (Karnataka),TATA Teleservices,Operational
405,35,TATA Teleservices (Kerala),TATA Teleservices,Operational
404,35,Aircel (Himachal Pradesh),Aircel,Operational
405,36,TATA Teleservices (Kolkata),TATA Teleservices,Operational
404,36,Reliance Telecom (Bihar),Reliance Telecom,Operational
405,37,TATA Teleservices (Maharashtra),TATA Teleservices,Operational
404,37,Aircel (Jammu & Kashmir),Aircel,Operational
404,38,BSNL (Assam),BSNL,Operational
405,38,TATA Teleservices (Madhya Pradesh),TATA Teleservices,Operational
405,39,TATA Teleservices (Mumbai),TATA Teleservices,Operational
405,40,TATA Teleservices (North East),TATA Teleservices,Operational
404,40,Bharti Airtel Ltd (Chennai),Airtel,Operational
404,41,Aircel (Chennai),Aircel,Operational
405,41,TATA Teleservices (Orissa),TATA Teleservices,Operational
405,42,TATA Teleservices (Punjab),TATA Teleservices,Operational
404,42,Aircel (Tamilnadu),Aircel,Operational
405,43,TATA Teleservices (Rajasthan),TATA Teleservices,Operational
404,43,Vodafone (Tamilnadu),Vodafone,Operational
405,44,TATA Teleservices (Tamilnadu),TATA Teleservices,Operational
404,44,Idea (Karnataka),Idea,Operational
404,45,Bharti Airtel Ltd (Karnataka),Airtel,Operational
405,45,TATA Teleservices (Uttar Pradesh (East),TATA Teleservices,Operational
405,46,TATA Teleservices (Uttar Pradesh (West),TATA Teleservices,Operational
404,46,Vodafone (Kerala),Vodafone,Operational
405,47,TATA Teleservices (West Bengal),TATA Teleservices,Operational
405,48,INDIAN RAILWAYS GSM-R (ALL CIRCLES),Indian Raylways,Operational
404,49,Bharti Airtel Ltd (Andhra Pradesh),Airtel,Operational
404,50,Reliance Telecom (North East),Reliance Telecom,Operational
405,51,Bharti Airtel Ltd (West Bengal),Airtel,Operational
404,51,BSNL (Himachal Pradesh),BSNL,Operational
405,52,Bharti Airtel Ltd (Bihar),Airtel,Operational
404,52,Reliance Telecom (Orissa),Reliance Telecom,Operational
405,53,Bharti Airtel Ltd (Orissa),Airtel,Operational
404,53,BSNL (Punjab),BSNL,Operational
404,54,BSNL (Uttar Pradesh (West),BSNL,Operational
405,54,Bharti Airtel Ltd (Uttar Pradesh (East),Airtel,Operational
405,55,Bharti Airtel Ltd (Jammu & Kashmir),Airtel,Operational
404,55,BSNL (Uttar Pradesh (East),BSNL,Operational
404,56,Idea (Uttar Pradesh (West),Idea,Operational
405,56,Bharti Airtel Ltd (Assam),Airtel,Operational
404,57,BSNL (Gujarat),BSNL,Operational
404,58,BSNL (Madhya Pradesh),BSNL,Operational
404,59,BSNL (Rajasthan),BSNL,Operational
404,60,Vodafone (Rajasthan),Vodafone,Operational
404,62,BSNL (Jammu & Kashmir),BSNL,Operational
404,64,BSNL (Chennai),BSNL,Operational
404,66,BSNL (Maharashtra),BSNL,Operational
405,66,Vodafone (Uttar Pradesh (West),Vodafone,Operational
405,67,Vodafone (West Bengal),Vodafone,Operational
404,67,Reliance Telecom (Madhya Pradesh),Reliance Telecom,Operational
404,68,MTNL (Delhi),Dolphin,Operational
404,69,MTNL (Mumbai),Dolphin,Operational
405,70,Idea (Bihar),Idea,Operational
404,70,Bharti Airtel Ltd (Rajasthan),Airtel,Operational
404,71,BSNL (Karnataka),BSNL,Operational
404,72,BSNL (Kerala),BSNL,Operational
404,73,BSNL (Andhra Pradesh),BSNL,Operational
404,74,BSNL (West Bengal),BSNL,Operational
404,75,BSNL (Bihar),BSNL,Operational
404,76,BSNL (Orissa),BSNL,Operational
404,77,BSNL (North East),BSNL,Operational
404,78,Idea (Madhya Pradesh),Idea,Operational
404,79,BSNL (Andaman Nicobar),BSNL,Operational
404,80,BSNL (Tamilnadu),BSNL,Operational
404,81,BSNL (Kolkata),BSNL,Operational
404,82,Idea (Himachal Pradesh),Idea,Operational
404,83,Reliance Telecom (Kolkata),Reliance Telecom,Operational
404,84,Vodafone (Chennai),Vodafone,Operational
404,85,Reliance Telecom (West Bengal),Reliance Telecom,Operational
404,86,Vodafone (Karnataka),Vodafone,Operational
404,87,Idea (Rajasthan),Idea,Operational
404,88,Vodafone (Punjab),Vodafone,Operational
404,89,Idea (Uttar Pradesh (East),Idea,Operational
404,90,Bharti Airtel Ltd (Maharashtra),Airtel,Operational
404,91,Aircel (Kolkata),Aircel,Operational
404,92,Bharti Airtel Ltd (Mumbai),Airtel,Operational
404,93,Bharti Airtel Ltd (Madhya Pradesh),Airtel,Operational
404,94,Bharti Airtel Ltd (Tamilnadu),Airtel,Operational
404,95,Bharti Airtel Ltd (Kerala),Airtel,Operational
404,96,Bharti Airtel Ltd (Haryana),Airtel,Operational
404,97,Bharti Airtel Ltd (Uttar Pradesh (West),Airtel,Operational
404,98,Bharti Airtel Ltd (Gujarat),Airtel,Operational
405,750,Vodafone (Jammu & Kashmir),Vodafone,Operational
405,751,Vodafone (Assam),Vodafone,Operational
405,752,Vodafone (Bihar),Vodafone,Operational
405,753,Vodafone (Orissa),Vodafone,Operational
405,754,Vodafone (Himachal Pradesh),Vodafone,Operational
405,755,Vodafone (North East),Vodafone,Operational
405,756,Vodafone (Madhya Pradesh),Vodafone,Operational
405,799,Idea (Mumbai),Idea,Operational
405,800,Aircel (Delhi),Aircel,Operational
405,801,Aircel (Andhra Pradesh),Aircel,Operational
405,802,Aircel (Gujarat),Aircel,Operational
405,803,Aircel (Karnataka),Aircel,Operational
405,804,Aircel (Maharashtra),Aircel,Operational
405,805,Aircel (Mumbai),Aircel,Operational
405,806,Aircel (Rajasthan),Aircel,Operational
405,807,Aircel (Haryana),Aircel,Operational
405,808,Aircel (Madhya Pradesh),Aircel,Operational
405,809,Aircel (Kerala),Aircel,Operational
405,810,Aircel (Uttar Pradesh (East),Aircel,Operational
405,811,Aircel (Uttar Pradesh (West),Aircel,Operational
405,812,Aircel (Punjab),Aircel,Operational
405,813,Telenor Unitech (Haryana),Uninor,Operational
405,814,Telenor Unitech (Himachal Pradesh),Uninor,Operational
405,815,Telenor Unitech (Jammu & Kashmir),Uninor,Operational
405,816,Telenor Unitech (Punjab),Uninor,Operational
405,817,Telenor Unitech (Rajasthan),Uninor,Operational
405,818,Telenor Unitech (Uttar Pradesh (West),Uninor,Operational
405,819,Telenor Unitech (Andhra Pradesh),Uninor,Operational
405,820,Telenor Unitech (Karnataka),Uninor,Operational
405,821,Telenor Unitech (Kerala),Uninor,Operational
405,822,Telenor Unitech (Kolkata),Uninor,Operational
405,823,Videocon (Andhra Pradesh),Videocon,Operational
405,824,Videocon (Assam),Videocon,Operational
405,825,Videocon (Bihar),Videocon,Operational
405,826,Videocon (Delhi),Videocon,Operational
405,827,Videocon (Gujarat),Videocon,Operational
405,828,Videocon (Haryana),Videocon,Operational
405,829,Videocon (Himachal Pradesh),Videocon,Operational
405,830,Videocon (Jammu & Kashmir),Videocon,Operational
405,831,Videocon (Karnataka),Videocon,Operational
405,832,Videocon (Kerala),Videocon,Operational
405,833,Videocon (Kolkata),Videocon,Operational
405,834,Videocon (Madhya Pradesh),Videocon,Operational
405,835,Videocon (Maharashtra),Videocon,Operational
405,836,Videocon (Mumbai),Videocon,Operational
405,837,Videocon (North East),Videocon,Operational
405,838,Videocon (Orissa),Videocon,Operational
405,839,Videocon (Rajasthan),Videocon,Operational
405,840,Videocon (Tamilnadu),Videocon,Operational
405,841,Videocon (Uttar Pradesh (East),Videocon,Operational
405,842,Videocon (Uttar Pradesh (West),Videocon,Operational
405,843,Videocon (West Bengal),Videocon,Operational
405,844,Telenor Unitech (Delhi),Uninor,Operational
405,845,Idea (Assam),Idea,Operational
405,846,Idea (Jammu & Kashmir),Idea,Operational
405,848,Idea (Kolkata),Idea,Operational
405,849,Idea (North East),Idea,Operational
405,850,Idea (Orissa),Idea,Operational
405,852,Idea (Tamilnadu),Idea,Operational
405,853,Idea (West Bengal),Idea,Operational
405,854,LOOP (Andhra Pradesh),LOOP,Operational
405,855,LOOP (Assam),LOOP,Operational
405,856,LOOP (Bihar),LOOP,Operational
405,857,LOOP (Delhi),LOOP,Operational
405,858,LOOP (Gujarat),LOOP,Operational
405,859,LOOP (Haryana),LOOP,Operational
405,860,LOOP (Himachal Pradesh),LOOP,Operational
405,861,LOOP (Jammu & Kashmir),LOOP,Operational
405,862,LOOP (Karnataka),LOOP,Operational
405,863,LOOP (Kerala),LOOP,Operational
405,864,LOOP (Kolkata),LOOP,Operational
405,865,LOOP (Madhya Pradesh),LOOP,Operational
405,866,LOOP (Maharashtra),LOOP,Operational
405,867,LOOP (North East),LOOP,Operational
405,868,LOOP (Orissa),LOOP,Operational
405,869,LOOP (Punjab),LOOP,Operational
405,870,LOOP (Rajasthan),LOOP,Operational
405,871,LOOP (Tamilnadu),LOOP,Operational
405,872,LOOP (Uttar Pradesh (East),LOOP,Operational
405,873,LOOP (Uttar Pradesh (West),LOOP,Operational
405,874,LOOP (West Bengal),LOOP,Operational
405,875,Telenor Unitech (Assam),Uninor,Operational
405,876,Telenor Unitech (Bihar),Uninor,Operational
405,877,Telenor Unitech (North East),Uninor,Operational
405,878,Telenor Unitech (Orissa),Uninor,Operational
405,879,Telenor Unitech (Uttar Pradesh (East),Uninor,Operational
405,880,Telenor Unitech (West Bengal),Uninor,Operational
405,881,S TEL (Assam),S TEL,Operational
405,882,S TEL (Bihar),S TEL,Operational
405,883,S TEL (Himachal Pradesh),S TEL,Operational
405,884,S TEL (Jammu & Kashmir),S TEL,Operational
405,885,S TEL (North East),S TEL,Operational
405,886,S TEL (Orissa),S TEL,Operational
405,887,Sistema Shyam (Andhra Pradesh),Sistema Shyam,Operational
405,888,Sistema Shyam (Assam),Sistema Shyam,Operational
405,889,Sistema Shyam (Bihar),Sistema Shyam,Operational
405,890,Sistema Shyam (Delhi),Sistema Shyam,Operational
405,891,Sistema Shyam (Gujarat),Sistema Shyam,Operational
405,892,Sistema Shyam (Haryana),Sistema Shyam,Operational
405,893,Sistema Shyam (Himachal Pradesh),Sistema Shyam,Operational
405,894,Sistema Shyam (Jammu & Kashmir),Sistema Shyam,Operational
405,895,Sistema Shyam (Karnataka),Sistema Shyam,Operational
405,896,Sistema Shyam (Kerala),Sistema Shyam,Operational
405,897,Sistema Shyam (Kolkata),Sistema Shyam,Operational
405,898,Sistema Shyam (Madhya Pradesh),Sistema Shyam,Operational
405,899,Sistema Shyam (Maharashtra),Sistema Shyam,Operational
405,900,Sistema Shyam (Mumbai),Sistema Shyam,Operational
405,901,Sistema Shyam (North East),Sistema Shyam,Operational
405,902,Sistema Shyam (Orissa),Sistema Shyam,Operational
405,903,Sistema Shyam (Punjab),Sistema Shyam,Operational
405,904,Sistema Shyam (Tamilnadu),Sistema Shyam,Operational
405,905,Sistema Shyam (Uttar Pradesh (East),Sistema Shyam,Operational
405,906,Sistema Shyam (Uttar Pradesh (West),Sistema Shyam,Operational
405,907,Sistema Shyam (West Bengal),Sistema Shyam,Operational
405,912,Etisalat DB (Andhra Pradesh),Etisalat DB,Operational
405,913,Etisalat DB (Delhi),Etisalat DB,Operational
405,914,Etisalat DB (Gujarat),Etisalat DB,Operational
405,915,Etisalat DB (Haryana),Etisalat DB,Operational
405,916,Etisalat DB (Karnataka),Etisalat DB,Operational
405,917,Etisalat DB (Kerala),Etisalat DB,Operational
405,918,Etisalat DB (Maharashtra),Etisalat DB,Operational
405,919,Etisalat DB (Mumbai),Etisalat DB,Operational
405,920,Etisalat DB (Punjab),Etisalat DB,Operational
405,921,Etisalat DB (Rajasthan),Etisalat DB,Operational
405,922,Etisalat DB (Tamilnadu),Etisalat DB,Operational
405,923,Etisalat DB (Uttar Pradesh (East),Etisalat DB,Operational
405,924,Etisalat DB (Uttar Pradesh (West),Etisalat DB,Operational
405,925,Telenor Unitech (Tamilnadu),Uninor,Operational
405,926,Telenor Unitech (Mumbai),Uninor,Operational
405,927,Telenor Unitech (Gujarat),Uninor,Operational
405,928,Telenor Unitech (Madhya Pradesh),Uninor,Operational
405,929,Telenor Unitech (Maharashtra),Uninor,Operational
405,930,Etisalat DB (Bihar),Etisalat DB,Operational
405,931,Etisalat DB (Madhya Pradesh),Etisalat DB,Operational
405,932,Videocon (Punjab),Videocon,Operational
Indonesia
510,00,PT Pasifik Satelit Nusantara (ACeS),PSN,Operational
510,01,PT Indonesian Satellite Corporation Tbk (INDOSAT),INDOSAT,Operational
510,03,PT Indosat TBK,StarOne,Inactive
510,07,PT Telkom,TelkomFlexi,Inactive
510,08,PT Natrindo Telepon Seluler,AXIS,Operational
510,09,PT Smart Telecom,SMART,Operational
510,10,PT Telekomunikasi Selular,Telkomsel,Operational
510,11,PT XL Axiata Tbk,XL,Operational
510,20,Pt Telcom Indonesia TBK,TelkomMobile,Inactive
510,21,PT Indonesian Satelite Corporation Tbk (Indosat),IM3,Inactive
510,27,PT Sampoerna Telekomunikasi Indonesia,Ceria,Operational
510,28,PT Mobile-8 Telecom,Fren/Hepi,Operational
510,89,PT Hutchison CP Telecommunications,03,Operational
510,99,PT Bakrie Telecom,Esia,Inactive
International
901,01,ICO Satellite Management,ICO,Operational
901,03,Iridium,Iridium,Operational
901,04,Globalstar,Globalstar,Operational
901,05,Thuraya RMSS Network,,Operational
901,06,Thuraya Satellite Telecommunications Company,,Operational
901,10,ACeS,ACeS,Operational
901,11,Inmarsat,Inmarsat,Operational
901,12,Maritime Communications Partner AS,MCP,Operational
901,13,Global Networks Switzerland Inc.,GSM.AQ,Operational
901,14,AeroMobile AS,,Operational
901,15,OnAir Switzerland Sarl,,Operational
901,17,Navitas,Navitas,Operational
901,18,AT&T Mobility,Cellular @Sea,Operational
901,21,Seanet Maritime Communications,Seanet,Operational
Iran
432,11,Mobile Communications Company of Iran,IR-MCI,Operational
432,14,KIFZO (Telecommunication Kish Co.),TKC,Operational
432,19,Mobile Telecommunications Company of Esfahan,MTCE,Operational
432,32,Rafsanjan Industrial Complex,Taliya,Operational
432,35,Irancell Telecommunications Services Company,Irancell,Operational
432,70,Telephone Communications Company of Iran,TCI,Operational
432,93,,Iraphone,Operational
Iraq
418,05,Asia Cell Telecommunications Com.,Asia Cell,Operational
418,08,Korek Telecom Ltd,Korek,Operational
418,20,Zain Iraq,Zain,Operational
418,30,Zain Iraq,Zain,Operational
418,40,Korek Telecom Ltd,Korek,Operational
418,45,Mobitel Co. Ltd,Mobiltel,Operational
418,92,Ommnea Wireless,Omnnea,Operational
Ireland
272,01,Vodafone Ireland Plc,Vodafone,Operational
272,02,O2 Ireland,O2,Operational
272,03,Meteor Mobile Communications Ltd.,Meteor,Operational
272,04,Access Telecom Ltd.,,Inactive
272,05,Hutchison 3G Ireland limited,03,Operational
272,07,Eircom,Eircom,Operational
272,09,Clever Communications Ltd.,,Operational
272,11,Liffey Telecom,Tesco Mobile,Operational
272,13,,Lyca Mobile,Operational
Israel
425,01,Partner Communications Co. Ltd.,Orange,Operational
425,02,Cellcom Israel Ltd.,Cellcom,Operational
425,03,Pelephone Communications Ltd.,Pelephone,Operational
425,05,Palestine Cellular Communications,Jawwal,Operational
425,06,,Wataniya Palestine,Inactive
425,07,Hot Mobile,Hot Mobile,Operational
425,08,,Golan Telecom,Operational
425,303,Pelephone Communications Ltd.,Rami Levy,Operational
Italy
222,01,Telecom Italia SpA,TIM,Operational
222,02,Elsacom,Elsacom,Inactive
222,07,,Noverca,Operational
222,08,,Fastweb,Operational
222,10,Vodafone Omnitel N.V.,Vodafone,Operational
222,30,Rete Ferroviaria Italiana,RFI,Inactive
222,77,,IPSE 2000,Inactive
222,88,Wind Telecomunicazioni SpA,Wind,Operational
222,98,,Blu,Inactive
222,99,Hutchison 3G,3 Italia,Operational
Jamaica
338,05,JM DIGICEL,,Inactive
338,20,Cable & Wireless Jamaica Ltd.,LIME (formerly known as Cable & Wireless),Operational
338,50,Digicel (Jamaica) Limited,Digicel,Operational
338,70,Oceanic Digital Jamaica Limited,Claro,Operational
338,180,Cable and Wireless Jamaica Limited,LIME (formerly known as Cable & Wireless),Operational
Japan
440,00,Emobile Ltd,eMobile,Operational
440,01,NTT DoCoMo,DoCoMo,Operational
440,02,NTT DoCoMo Kansai,DoCoMo,Operational
440,03,NTT DoCoMo Hokuriku,DoCoMo,Operational
440,04,SoftBank Mobile Corp,Softbank,Operational
440,06,Softbank Mobile Corp,Softbank,Operational
440,07,KDDI Corporation,KDDI,Operational
440,08,KDDI Corporation,KDDI,Operational
440,09,NTT DoCoMo Kansai,DoCoMo,Operational
440,10,NTT DoCoMo,DoCoMo,Operational
440,11,NTT DoCoMo Tokai,DoCoMo,Operational
440,12,NTT DoCoMo,DoCoMo,Operational
440,13,NTT DoCoMo,DoCoMo,Operational
440,14,NTT DoCoMo Thoku,DoCoMo,Operational
440,15,NTT DoCoMo,DoCoMo,Operational
440,16,NTT DoCoMo,DoCoMo,Operational
440,17,NTT DoCoMo,DoCoMo,Operational
440,18,NTT DoCoMo Tokai,DoCoMo,Operational
440,19,NTT DoCoMo Hokkaido,DoCoMo,Operational
440,20,SoftBank Mobile Corp,SoftBank,Operational
440,21,NTT DoCoMo,DoCoMo,Operational
440,22,NTT DoCoMo Kansai,DoCoMo,Operational
440,23,NTT DoCoMo Tokai,DoCoMo,Operational
440,24,NTT DoCoMo Chugoku,DoCoMo,Operational
440,25,NTT DoCoMo Hokkaido,DoCoMo,Operational
440,26,NTT DoCoMo Kyushu,DoCoMo,Operational
440,27,NTT DoCoMo Tohoku,DoCoMo,Operational
440,28,NTT DoCoMo Shikoku,DoCoMo,Operational
440,29,NTT DoCoMo,DoCoMo,Operational
440,30,NTT DoCoMo,DoCoMo,Operational
440,31,NTT DoCoMo Kansai,DoCoMo,Operational
440,32,NTT DoCoMo,DoCoMo,Operational
440,33,NTT DoCoMo Tokai,DoCoMo,Operational
440,34,NTT DoCoMo Kyushu,DoCoMo,Operational
440,35,NTT DoCoMo Kansai,DoCoMo,Operational
440,36,NTT DoCoMo,DoCoMo,Operational
440,37,NTT DoCoMo,DoCoMo,Operational
440,38,NTT DoCoMo,DoCoMo,Operational
440,39,NTT DoCoMo,DoCoMo,Operational
440,40,Softbank Mobile Corp,Softbank,Operational
440,41,Softbank Mobile Corp,Softbank,Operational
440,42,Softbank Mobile Corp,Softbank,Operational
440,43,Softbank Mobile Corp,Softbank,Operational
440,44,Softbank Mobile Corp,Softbank,Operational
440,45,Softbank Mobile Corp,Softbank,Operational
440,46,Softbank Mobile Corp,Softbank,Operational
440,47,Softbank Mobile Corp,Softbank,Operational
440,48,Softbank Mobile Corp,Softbank,Operational
440,49,KDDI Corporation,KDDI,Operational
440,50,KDDI Corporation,KDDI,Operational
440,51,KDDI Corporation,KDDI,Operational
440,52,KDDI Corporation,KDDI,Operational
440,53,KDDI Corporation,KDDI,Operational
440,54,KDDI Corporation,KDDI,Operational
440,55,KDDI Corporation,KDDI,Operational
440,56,KDDI Corporation,KDDI,Operational
440,58,NTT DoCoMo Kansai,DoCoMo,Operational
440,60,NTT DoCoMo Kansai,DoCoMo,Operational
440,61,NTT DoCoMo Chugoku,DoCoMo,Operational
440,62,NTT DoCoMo Kyushu,DoCoMo,Operational
440,63,NTT DoCoMo,DoCoMo,Operational
440,64,Softbank Mobile Corp,Softbank,Operational
440,65,NTT DoCoMo Shikoku,DoCoMo,Operational
440,66,NTT DoCoMo,DoCoMo,Operational
440,67,NTT DoCoMo Tohoku,DoCoMo,Operational
440,68,NTT DoCoMo Kyushu,DoCoMo,Operational
440,69,NTT DoCoMo,DoCoMo,Operational
440,70,KDDI Corporation,Au,Operational
440,71,KDDI Corporation,KDDI,Operational
440,72,KDDI Corporation,KDDI,Operational
440,73,KDDI Corporation,KDDI,Operational
440,74,KDDI Corporation,KDDI,Operational
440,75,KDDI Corporation,KDDI,Operational
440,76,KDDI Corporation,KDDI,Operational
440,77,KDDI Corporation,KDDI,Operational
440,78,Okinawa Cellular Telephone,Okinawa,Operational
440,79,KDDI Corporation,KDDI,Operational
440,80,TU-KA Cellular Tokyo,TU-KA,Inactive
440,81,TU-KA Cellular Tokyo,TU-KA,Inactive
440,82,TU-KA Phone Kansai,TU-KA,Inactive
440,83,TU-KA Cellular Tokai,TU-KA,Inactive
440,85,TU-KA Cellular Tokai,TU-KA,Inactive
440,86,TU-KA Cellular Tokyo,TU-KA,Inactive
440,87,NTT DoCoMo Chugoku,DoCoMo,Operational
440,88,KDDI Corporation,KDDI,Operational
440,89,KDDI Corporation,KDDI,Operational
440,90,Softbank Mobile Corp,Softbank,Operational
440,91,Softbank Mobile Corp,Softbank,Operational
440,92,SoftBank Mobile Corp,Softbank,Operational
440,93,Softbank Mobile Corp,Softbank,Operational
440,94,Softbank Mobile Corp,Softbank,Operational
440,95,Softbank Mobile Corp,Softbank,Operational
440,96,Softbank Mobile Corp,Softbank,Operational
440,97,Softbank Mobile Corp,Softbank,Operational
440,98,Softbank Mobile Corp,Softbank,Operational
440,99,NTT DoCoMo,DoCoMo,Operational
Jordan
416,01,Jordan Mobile Telephone Services,zain JO,Operational
416,02,Xpress,XPress Telecom,Operational
416,03,Umniah,Umniah,Operational
416,77,Petra Jordanian Mobile Telecommunications Company (MobileCom),Orange,Operational
Kazakhstan
401,01,Kar-Tel llc,Beeline,Operational
401,02,GSM Kazakhstan Ltd,Kcell,Operational
401,07,Dalacom (CDMA),Dalacom,Operational
401,08,Kazakhtelecom,Kazakhtelecom,Operational
401,77,Mobile Telecom Service LLP,Mobile Telecom Service,Operational
Kenya
639,02,Safaricom Ltd.,Safaricom,Operational
639,03,Celtel Kenya Limited,Zain,Operational
639,05,Telkom Kenya,yu,Operational
639,07,Econet Wireless Kenya,Orange Kenya,Operational
Kiribati
545,09,Telecom Services Kiribati Ltd,Kiribati Frigate,Operational
Korea (North)
467,193,Korea Posts and Telecommunications Corporation,SUN NET,Operational
Korea (South)
450,00,KT,Dacom,Inactive
450,02,KT,KT,Operational
450,03,Shinsegi Telecom Inc.,Digital 017,Inactive
450,04,KT,KT,Operational
450,05,SK Telecom,SKT,Operational
450,06,LGT Telcom,LGT,Operational
450,08,KTF SHOW,KTF Show,Operational
Kuwait
419,02,Mobile Telecommunications Company,Zain,Operational
419,03,Wataniya Telecom,Wataniya,Operational
419,04,Kuwait Telecommunication Company,Viva,Operational
Kyrqyzstan
437,01,Bitel GSM,,Operational
437,03,Aktel Ltd,Fonex,Operational
437,05,MEGACOM,,Operational
437,09,NurTelecom LLC,O!,Operational
Laos
457,01,Lao Shinawatra Telecom,LaoTel,Operational
457,02,Enterprise of Telecommunications Lao,ETL,Operational
457,03,Star Telecom Co., Ltd,Unitel,Operational
457,08,Millicom Lao Co Ltd,Tigo,Operational
Latvia
247,01,Latvian Mobile Phone (LMT),LMT,Operational
247,02,Tele2,Tele2,Operational
247,03,Telekom Baltija (CDMA),Triatel,Operational
247,05,Bite Latvija,Bite,Operational
247,06,Rigatta,,Inactive
247,07,Master Telecom (MTS),,Operational
247,08,IZZI,,Operational
247,09,Camel Mobile,Camel Mobile,Operational
Lebanon
415,01,MIC 1,Alfa,Operational
415,03,MIC 2,mtc touch,Operational
415,05,Ogero Telecom,Ogero Mobile,Operational
Lesotho
651,01,Vodacom Lesotho (pty) Ltd.,Vodacom,Operational
651,02,Econet Ezin-cel,,Operational
Liberia
618,01,Lonestar Cell,,Operational
618,02,Libercell,,Operational
618,03,Cellcom,,Operational
618,04,Comium,,Operational
618,20,LIB Telco,,Operational
Libya
606,00,Libyana Mobile Phone,,Operational
606,01,Madar,,Operational
Liechtenstein
295,01,Swisscom AG,Swisscom,Operational
295,02,Orange AG,Orange,Operational
295,04,Cubic Telecom AG,Cubic Telecom,Operational
295,05,Mobilkom AG (FL1),FL1,Operational
295,77,Alpcom AG,Alpmobil,Operational
Lithuania
246,01,Omnitel,,Operational
246,02,Bite GSM,,Operational
246,03,Tele2,,Operational
Luxembourg
270,01,LuxGSM,LuxGSM,Operational
270,77,Tango,Tango,Operational
270,99,Orange S.A.,Orange,Operational
Macao China
455,00,SmarTone,,Operational
455,01,C.T.M Telemovel+,CTM,Operational
455,02,China Telecom,,Operational
455,03,Hutchison Telecom,03,Operational
455,04,C.T.M Telemovel+,CTM,Operational
455,05,Hutchison Telecom,03,Operational
Macedonia
294,01,T-Mobile,,Operational
294,02,Cosmofon,,Operational
294,03,VIP Operator,,Operational
Madagascar
646,01,Celtel,Zain,Operational
646,02,Orange Madagascar S.A,Orange,Operational
646,03,Madamobil,Madamobil,Operational
646,04,Telma Mobile S.A,Telma,Operational
Malawi
650,01,Telekom Network Ltd.,TNM,Operational
650,10,Bharti Airtel Limited,Airtel,Operational
Malaysia
502,00,Art900,,Inactive
502,01,Telekom Malaysia Bhd,TM CDMA,Operational
502,11,MTX Utara,,Inactive
502,12,Maxis Communications Berhad,Maxis,Operational
502,13,TM Touch,Celcom,Operational
502,16,DIGI,DiGi,Operational
502,17,Maxis,Maxis,Operational
502,18,U Mobile Sdn Bhd,U Mobile,Operational
502,19,CelCom,Celcom,Operational
Maldives
472,01,Dhivehi Raajjeyge Gulhun,Dhiraagu,Operational
472,02,Wataniya Telecom Maldives,Wataniya,Operational
Mali
610,01,Malitel,Malitel,Operational
610,02,Orange Mali SA,Orange,Operational
Malta
278,01,Vodafone Malta,Vodafone,Operational
278,21,Mobisle Communications Limited,GO,Operational
278,77,Melita Plc,Melita,Operational
Martinique & Guadeloupe
340,01,Orange Caraïbe Mobiles,Orange,Operational
340,02,Outremer Telecom,Outremer,Operational
340,03,Saint Martin et Saint Barthelemy Telcell Sarl,Telcell,Operational
340,08,MIO GSM,MIO GSM,Operational
340,20,DIGICEL Antilles Française Guyane,Digicel,Operational
340,993,Orange Martinique,,Operational
Mauritania
609,01,Mattel S.A.,Mattel,Operational
609,02,Chinguitel S.A.,,Operational
609,10,Mauritel Mobiles,Mauritel,Operational
Mauritius
617,01,Cellplus Mobile Communications Ltd.,Orange,Operational
617,02,Mahanagar Telephone (Mauritius) Ltd.,MTML,Operational
617,10,Emtel Ltd,Emtel,Operational
Mexico
334,01,Nextel México,Nextel,Operational
334,02,América Móvil,Telcel,Operational
334,03,Telefonica Moviles (Movistar),Movistar,Operational
334,04,Iusacell / Unefon,Iusacell / Unefon,Operational
334,05,,Iusacell / Unefon,Operational
334,20,América Móvil,Telcel,Inactive
334,50,Iusacell / Unefon,Iusacell / Unefon,Operational
Micronesia
550,01,FSM Telecom,,Operational
Moldova
259,01,Orange Moldova GSM,Orange,Operational
259,02,Moldcell GSM,Moldcell,Operational
